"x"	"name"	"relation"	"relation_name"	"value"
"http://rdf.freebase.com/ns/en.pacific_states_university"	"Pacific States University"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	13400
"http://rdf.freebase.com/ns/en.oklahoma_technology_institute"	"Oklahoma Technology Institute"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	8100
"http://rdf.freebase.com/ns/m.0clvq8v"	"Apostolic Bible Institute Inc"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	3170
"http://rdf.freebase.com/ns/m.0clw0l1"	"Myotherapy College of Utah"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	8655
"http://rdf.freebase.com/ns/m.0clvlmz"	"Paul Mitchell the School CT"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	13900
"http://rdf.freebase.com/ns/en.miami_university_hamilton"	"Miami University Hamilton"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	4350
"http://rdf.freebase.com/ns/m.0clwbv1"	"James Albert School of Cosmetology"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	18300
"http://rdf.freebase.com/ns/en.pensacola_junior_college"	"Pensacola State College"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	2540
"http://rdf.freebase.com/ns/m.0j9f7nz"	"Shuter Library Of Angel Fire Central Library"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	626192
"http://rdf.freebase.com/ns/m.0j9g3vn"	"Alice Curtis Desmond & Hamilton Fish Library Central Library"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	722857
"http://rdf.freebase.com/ns/m.0j9gp8x"	"Wadsworth Library Central Library"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	283115
"http://rdf.freebase.com/ns/m.0j9gp8x"	"Wadsworth Library Central Library"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	283115
"http://rdf.freebase.com/ns/m.0j9gp8x"	"Wadsworth Library Central Library"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	137764
"http://rdf.freebase.com/ns/en.kinsey"	"Kinsey"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	11000000
"http://rdf.freebase.com/ns/en.2001_a_space_odyssey"	"2001: A Space Odyssey"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	10500000
"http://rdf.freebase.com/ns/en.anna_and_the_king"	"Anna and the King"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	75000000
"http://rdf.freebase.com/ns/en.duets"	"Duets"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	15000000
"http://rdf.freebase.com/ns/en.santa_ana_college"	"Santa Ana College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	5212
"http://rdf.freebase.com/ns/en.germanna_community_college"	"Germanna Community College"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	3818
"http://rdf.freebase.com/ns/m.0h7gm4k"	"Cardiotech Ultrasound School"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	22900
"http://rdf.freebase.com/ns/en.university_of_houston_clear_lake"	"University of Houston–Clear Lake"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	12648
"http://rdf.freebase.com/ns/en.state_university_of_new_york_at_fredonia"	"State University of New York at Fredonia"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	12978
"http://rdf.freebase.com/ns/m.0clvpt2"	"Robert Paul Academy of Cosmetology Arts & Sciences"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	14834
"http://rdf.freebase.com/ns/m.0clvxhv"	"Cheeks International Academy of Beauty Culture"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	13900
"http://rdf.freebase.com/ns/m.0clvkb6"	"Bryan College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	11260
"http://rdf.freebase.com/ns/en.moraine_park_technical_college"	"Moraine Park Technical College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	5369
"http://rdf.freebase.com/ns/m.0clvzg2"	"Alliance Career Center"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	8124
"http://rdf.freebase.com/ns/en.university_of_connecticut"	"University of Connecticut"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	27566
"http://rdf.freebase.com/ns/m.0clw41k"	"Florida College of Natural Health"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	11379
"http://rdf.freebase.com/ns/m.0clw0hn"	"Schuyler-Steuben-Chemung-Tioga-Allegany BOCES"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	7495
"http://rdf.freebase.com/ns/m.0clv_0l"	"Eastern Center for Arts and Technology"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	12000
"http://rdf.freebase.com/ns/m.0h7gj5g"	"ITT Technical Institute–Charlotte North"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	7119
"http://rdf.freebase.com/ns/m.0h7ghk2"	"Dorsey Business Schools-Farmington Hills"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	13450
"http://rdf.freebase.com/ns/en.boonslick_technical_educ_ctr"	"Boonslick Technical Educ. Ctr."	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	9205
"http://rdf.freebase.com/ns/m.0clvykr"	"Pike-Lincoln Technical Center"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	9600
"http://rdf.freebase.com/ns/en.university_of_north_texas_college_of_music"	"University of North Texas"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	7989
"http://rdf.freebase.com/ns/m.0h7gldv"	"Salon & Spa Institute"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	13650
"http://rdf.freebase.com/ns/m.0clvrx4"	"Professional Business College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	9230
"http://rdf.freebase.com/ns/m.0clw581"	"University of Phoenix-Nashville Campus"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	9480
"http://rdf.freebase.com/ns/m.0clvlxx"	"Daytona State College"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	3104
"http://rdf.freebase.com/ns/m.0clw3j1"	"Centura College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	12867
"http://rdf.freebase.com/ns/m.0286ttz"	"Three Rivers Community College"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	3200
"http://rdf.freebase.com/ns/m.0clvmxs"	"Hair Professionals Academy of Cosmetology"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	14366
"http://rdf.freebase.com/ns/m.0h7gj1b"	"The Art Institute of San Antonio"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	1500
"http://rdf.freebase.com/ns/m.0clvkfl"	"CET-El Centro"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	9307
"http://rdf.freebase.com/ns/m.0clw0qf"	"Georgia Institute of Cosmetology"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	20895
"http://rdf.freebase.com/ns/m.0clw9m_"	"Aveda Institute-Saint Petersburg"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	15300
"http://rdf.freebase.com/ns/en.wayne_state_college"	"Wayne State College"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	4805
"http://rdf.freebase.com/ns/m.0clvyw4"	"Greene County Career Center"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	3498
"http://rdf.freebase.com/ns/en.spokane_community_college"	"Spokane Community College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	8312
"http://rdf.freebase.com/ns/en.dawson_community_college"	"Dawson Community College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	8499
"http://rdf.freebase.com/ns/m.0clvk40"	"Jefferson School of Nursing"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	7120
"http://rdf.freebase.com/ns/m.0clwb_r"	"FastTrain of Pembroke Pines"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	16300
"http://rdf.freebase.com/ns/en.willard"	"Willard"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	22000000
"http://rdf.freebase.com/ns/m.0h7gnw0"	"Bristol Technical Education Center"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	3350
"http://rdf.freebase.com/ns/m.0k7crpc"	"Howell Cheney Technical High School"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	6250
"http://rdf.freebase.com/ns/m.0h7gmwx"	"Heritage College-Wichita"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	19380
"http://rdf.freebase.com/ns/en.westmont_college"	"Westmont College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	35650
"http://rdf.freebase.com/ns/en.east_carolina_university"	"East Carolina University"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	17943
"http://rdf.freebase.com/ns/en.santa_fe_community_college"	"Santa Fe Community College"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	1689
"http://rdf.freebase.com/ns/en.wabash_valley_college"	"Wabash Valley College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	7687
"http://rdf.freebase.com/ns/m.0clw4cv"	"Lacy Cosmetology School"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	17065
"http://rdf.freebase.com/ns/m.0clvz1q"	"Kaplan College-Modesto Campus"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	12790
"http://rdf.freebase.com/ns/en.carl_sandburg_college"	"Carl Sandburg College"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	3456
"http://rdf.freebase.com/ns/en.manchester_community_college"	"Manchester Community College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	9560
"http://rdf.freebase.com/ns/m.0clvxzq"	"Kaplan College-El Paso"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	14262
"http://rdf.freebase.com/ns/en.indiana_jones_4"	"Indiana Jones and the Kingdom of the Crystal Skull"	"http://rdf.freebase.com/ns/film.film.gross_revenue"	"Gross revenue"	786636033
"http://rdf.freebase.com/ns/en.diner_1982"	"Diner"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	5000000
"http://rdf.freebase.com/ns/en.new_york_new_york"	"New York, New York"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	14000000
"http://rdf.freebase.com/ns/en.quo_vadis_1951"	"Quo Vadis"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	7000000
"http://rdf.freebase.com/ns/en.the_faculty"	"The Faculty"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	15000000
"http://rdf.freebase.com/ns/en.the_visiting"	"The Invasion"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	50000000
"http://rdf.freebase.com/ns/m.0clvsd9"	"Hairstyling Institute of Charlotte Inc"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	9500
"http://rdf.freebase.com/ns/m.0h7gm0z"	"Regency Beauty Institute-North Tucson"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	16820
"http://rdf.freebase.com/ns/m.0clvrpl"	"Island Drafting and Technical Institute"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	14600
"http://rdf.freebase.com/ns/m.0clvrqp"	"Marion S Whelan School of Nursing of Geneva General Hospital"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	7800
"http://rdf.freebase.com/ns/m.0h7gmj5"	"The Salon Professional Academy-Gainesville"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	13395
"http://rdf.freebase.com/ns/en.pikes_peak_community_college"	"Pikes Peak Community College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	9172
"http://rdf.freebase.com/ns/en.west_virginia_wesleyan_college"	"West Virginia Wesleyan College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	24964
"http://rdf.freebase.com/ns/m.0clvl_k"	"Fort Pierce Beauty Academy"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	6795
"http://rdf.freebase.com/ns/en.north_carolina_central_university"	"North Carolina Central University"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	3922
"http://rdf.freebase.com/ns/en.bishop_state_community_college"	"Bishop State Community College"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	4080
"http://rdf.freebase.com/ns/m.0clvnf5"	"Merrillville Beauty College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	11500
"http://rdf.freebase.com/ns/m.0clvmrr"	"Trend Setters College of Cosmetology"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	16550
"http://rdf.freebase.com/ns/en.shorter_college"	"Shorter University"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	15770
"http://rdf.freebase.com/ns/m.0clvyg7"	"Clinton Technical School"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	740
"http://rdf.freebase.com/ns/en.ogeechee_technical_college"	"Ogeechee Technical College"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	2610
"http://rdf.freebase.com/ns/m.0cmcb22"	"YTI Career Institute-Capital Region"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	12230
"http://rdf.freebase.com/ns/m.0clvk5s"	"East Arkansas Community College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	3060
"http://rdf.freebase.com/ns/en.south_georgia_technical_college"	"South Georgia Technical College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	4832
"http://rdf.freebase.com/ns/en.miami_university"	"Miami University"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	12312
"http://rdf.freebase.com/ns/en.central_college"	"Central College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	25010
"http://rdf.freebase.com/ns/en.miami_university"	"Miami University"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	13153
"http://rdf.freebase.com/ns/m.0clvsd2"	"Halifax Community College"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	2250
"http://rdf.freebase.com/ns/m.0h7gn9y"	"Aveda Institute-San Antonio"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	15200
"http://rdf.freebase.com/ns/m.0h7gnn6"	"Career Development Institute"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	22604
"http://rdf.freebase.com/ns/m.0h7gnj_"	"Tricoci University of Beauty Culture-Chicago"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	15750
"http://rdf.freebase.com/ns/en.southeast_missouri_state_university"	"Southeast Missouri State University"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	6555
"http://rdf.freebase.com/ns/en.california_institute_of_the_arts"	"California Institute of the Arts"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	35406
"http://rdf.freebase.com/ns/m.0cnfynk"	"Eagle Gate College-Layton"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	13967
"http://rdf.freebase.com/ns/m.0clw2d5"	"Hairitage Hair Academy"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	8100
"http://rdf.freebase.com/ns/en.university_of_wisconsin-platteville"	"University of Wisconsin-Platteville"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	6456
"http://rdf.freebase.com/ns/en.north_dakota_state_university"	"North Dakota State University"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	6455
"http://rdf.freebase.com/ns/m.0clvmk5"	"Herzing University"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	14068
"http://rdf.freebase.com/ns/en.mott_community_college"	"Charles S. Mott Community College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	4965
"http://rdf.freebase.com/ns/m.0clvy3j"	"Razzle Dazzle College of Hair Design"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	15150
"http://rdf.freebase.com/ns/en.university_of_san_diego"	"University of San Diego"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	38582
"http://rdf.freebase.com/ns/en.carroll_community_college"	"Carroll Community College"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	3940
"http://rdf.freebase.com/ns/m.0clvjz_"	"ITT Technical Institute-Tucson"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	18048
"http://rdf.freebase.com/ns/en.brewton-parker_college"	"Brewton-Parker College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	14835
"http://rdf.freebase.com/ns/m.0clvxst"	"Inter American University of Puerto Rico-Bayamon"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	4209
"http://rdf.freebase.com/ns/en.bancroft_school_of_massage_therapy"	"Bancroft School of Massage Therapy"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	13975
"http://rdf.freebase.com/ns/en.shimer_college"	"Shimer College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	26905
"http://rdf.freebase.com/ns/en.concordia_university_wisconsin"	"Concordia University Wisconsin"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	23260
"http://rdf.freebase.com/ns/m.0cmc9td"	"Lincoln Technical Institute"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	25994
"http://rdf.freebase.com/ns/en.louisiana_state_university_at_eunice"	"Louisiana State University at Eunice"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	7206
"http://rdf.freebase.com/ns/en.central_arizona_college"	"Central Arizona College"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	1736
"http://rdf.freebase.com/ns/en.university_of_california_santa_barbara"	"University of California, Santa Barbara"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	32379
"http://rdf.freebase.com/ns/m.0h7glj_"	"The Salon Professional Academy-Colorado Springs"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	12490
"http://rdf.freebase.com/ns/m.0clw65c"	"Advanced College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	25000
"http://rdf.freebase.com/ns/m.0clw4v8"	"Texas Barber Colleges and Hairstyling Schools"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	12050
"http://rdf.freebase.com/ns/en.knox_college_illinois"	"Knox College, Illinois"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	34464
"http://rdf.freebase.com/ns/en.argosy_university_seattle"	"Argosy University, Seattle"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	12612
"http://rdf.freebase.com/ns/m.0clvthy"	"Standard Beauty College of Oklahoma LLC"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	10500
"http://rdf.freebase.com/ns/en.kern_county"	"Kern County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_0"	"50th percentile rent - 0 br"	607
"http://rdf.freebase.com/ns/en.kern_county"	"Kern County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_1"	"50th percentile rent - 1 br"	655
"http://rdf.freebase.com/ns/en.kern_county"	"Kern County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_2"	"50th percentile rent - 2 br"	776
"http://rdf.freebase.com/ns/en.kern_county"	"Kern County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_3"	"50th percentile rent - 3 br"	1132
"http://rdf.freebase.com/ns/en.kern_county"	"Kern County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_4"	"50th percentile rent - 4 br"	1363
"http://rdf.freebase.com/ns/en.pawnee_county"	"Pawnee County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_2"	"50th percentile rent - 2 br"	605
"http://rdf.freebase.com/ns/en.pawnee_county"	"Pawnee County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_0"	"50th percentile rent - 0 br"	506
"http://rdf.freebase.com/ns/en.currituck_county"	"Currituck County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_0"	"50th percentile rent - 0 br"	803
"http://rdf.freebase.com/ns/en.currituck_county"	"Currituck County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_2"	"50th percentile rent - 2 br"	969
"http://rdf.freebase.com/ns/en.currituck_county"	"Currituck County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_3"	"50th percentile rent - 3 br"	1336
"http://rdf.freebase.com/ns/en.steve_jordan"	"Steve Jordan"	"http://rdf.freebase.com/ns/base.schemastaging.person_extra.net_worth"	"Net worth"	5000000
"http://rdf.freebase.com/ns/en.stacy_peralta"	"Stacy Peralta"	"http://rdf.freebase.com/ns/base.schemastaging.person_extra.net_worth"	"Net worth"	10000000
"http://rdf.freebase.com/ns/en.niklas_zennstrom"	"Niklas Zennström"	"http://rdf.freebase.com/ns/base.schemastaging.person_extra.net_worth"	"Net worth"	1300000000
"http://rdf.freebase.com/ns/en.larry_joe_campbell"	"Larry Joe Campbell"	"http://rdf.freebase.com/ns/base.schemastaging.person_extra.net_worth"	"Net worth"	6000000
"http://rdf.freebase.com/ns/m.0gkt7y2"	"DMZ, Demilitarized Zone"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	2500000
"http://rdf.freebase.com/ns/en.colfax_county_nebraska"	"Colfax County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_0"	"50th percentile rent - 0 br"	476
"http://rdf.freebase.com/ns/en.pawnee_county"	"Pawnee County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_1"	"50th percentile rent - 1 br"	508
"http://rdf.freebase.com/ns/en.pawnee_county"	"Pawnee County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_4"	"50th percentile rent - 4 br"	836
"http://rdf.freebase.com/ns/en.southern_vermont_college"	"Southern Vermont College"	"http://rdf.freebase.com/ns/organization.endowed_organization.endowment"	"Endowment"	1000000
"http://rdf.freebase.com/ns/en.currituck_county"	"Currituck County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_4"	"50th percentile rent - 4 br"	1673
"http://rdf.freebase.com/ns/en.currituck_county"	"Currituck County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_1"	"50th percentile rent - 1 br"	844
"http://rdf.freebase.com/ns/en.ron_fair"	"Ron Fair"	"http://rdf.freebase.com/ns/base.schemastaging.person_extra.net_worth"	"Net worth"	15000000
"http://rdf.freebase.com/ns/en.colfax_county_nebraska"	"Colfax County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_3"	"50th percentile rent - 3 br"	732
"http://rdf.freebase.com/ns/en.colfax_county_nebraska"	"Colfax County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_2"	"50th percentile rent - 2 br"	573
"http://rdf.freebase.com/ns/en.colfax_county_nebraska"	"Colfax County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_1"	"50th percentile rent - 1 br"	477
"http://rdf.freebase.com/ns/en.pawnee_county"	"Pawnee County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_3"	"50th percentile rent - 3 br"	812
"http://rdf.freebase.com/ns/m.0b6p913"	"Barbara Corcoran"	"http://rdf.freebase.com/ns/base.schemastaging.person_extra.net_worth"	"Net worth"	40000000
"http://rdf.freebase.com/ns/en.rick_nielsen"	"Rick Nielsen"	"http://rdf.freebase.com/ns/base.schemastaging.person_extra.net_worth"	"Net worth"	22000000
"http://rdf.freebase.com/ns/en.colin_quinn"	"Colin Quinn"	"http://rdf.freebase.com/ns/celebrities.celebrity.net_worth"	"Net worth"	11000000
"http://rdf.freebase.com/ns/en.tom_freston"	"Tom Freston"	"http://rdf.freebase.com/ns/base.schemastaging.person_extra.net_worth"	"Net worth"	300000000
"http://rdf.freebase.com/ns/en.hugo_weaving"	"Hugo Weaving"	"http://rdf.freebase.com/ns/base.schemastaging.person_extra.net_worth"	"Net worth"	30000000
"http://rdf.freebase.com/ns/en.carlos_lehder"	"Carlos Lehder"	"http://rdf.freebase.com/ns/base.schemastaging.person_extra.net_worth"	"Net worth"	2700000000
"http://rdf.freebase.com/ns/en.colfax_county_nebraska"	"Colfax County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_4"	"50th percentile rent - 4 br"	766
"http://rdf.freebase.com/ns/en.ravalli_county"	"Ravalli County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_3"	"50th percentile rent - 3 br"	893
"http://rdf.freebase.com/ns/en.ravalli_county"	"Ravalli County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_4"	"50th percentile rent - 4 br"	1079
"http://rdf.freebase.com/ns/en.central_african_republic"	"Central African Republic"	"http://rdf.freebase.com/ns/location.statistical_region.gni_per_capita_in_ppp_dollars"	"GNI per capita in PPP dollars"	580
"http://rdf.freebase.com/ns/en.guyana"	"Guyana"	"http://rdf.freebase.com/ns/location.statistical_region.gni_per_capita_in_ppp_dollars"	"GNI per capita in PPP dollars"	3460
"http://rdf.freebase.com/ns/en.mauritius"	"Mauritius"	"http://rdf.freebase.com/ns/location.statistical_region.gni_per_capita_in_ppp_dollars"	"GNI per capita in PPP dollars"	10140
"http://rdf.freebase.com/ns/en.el_salvador"	"El Salvador"	"http://rdf.freebase.com/ns/location.statistical_region.gni_per_capita_in_ppp_dollars"	"GNI per capita in PPP dollars"	4810
"http://rdf.freebase.com/ns/en.turkmenistan"	"Turkmenistan"	"http://rdf.freebase.com/ns/location.statistical_region.gni_per_capita_in_ppp_dollars"	"GNI per capita in PPP dollars"	2840
"http://rdf.freebase.com/ns/en.kyrgyzstan"	"Kyrgyzstan"	"http://rdf.freebase.com/ns/location.statistical_region.gni_in_ppp_dollars"	"GNI in PPP dollars"	7616325412
"http://rdf.freebase.com/ns/en.cameroon"	"Cameroon"	"http://rdf.freebase.com/ns/location.statistical_region.gni_in_ppp_dollars"	"GNI in PPP dollars"	36621078317
"http://rdf.freebase.com/ns/en.algeria"	"Algeria"	"http://rdf.freebase.com/ns/location.statistical_region.gni_in_ppp_dollars"	"GNI in PPP dollars"	95502819312
"http://rdf.freebase.com/ns/en.kuwait"	"Kuwait"	"http://rdf.freebase.com/ns/location.statistical_region.gni_in_ppp_dollars"	"GNI in PPP dollars"	77774866062
