"x"	"name"	"area"
"http://rdf.freebase.com/ns/en.cambodia"	"Cambodia"	181035
"http://rdf.freebase.com/ns/en.kerman_province"	"Kerman Province"	180726
"http://rdf.freebase.com/ns/en.missouri"	"Missouri"	180533
"http://rdf.freebase.com/ns/en.canadian_rockies"	"Canadian Rockies"	180000
"http://rdf.freebase.com/ns/en.shire_of_laverton"	"Shire of Laverton"	179797.8
"http://rdf.freebase.com/ns/en.sonora_translated"	"Sonora"	179355
"http://rdf.freebase.com/ns/en.gulf_of_maine"	"Gulf of Maine"	179008
"http://rdf.freebase.com/ns/en.guangdong_province_china"	"Guangdong Province"	177900
"http://rdf.freebase.com/ns/en.gulf_of_california"	"Gulf of California"	177000
"http://rdf.freebase.com/ns/en.nenets_autonomous_okrug"	"Nenets Autonomous Okrug"	176700
"http://rdf.freebase.com/ns/en.simpson_desert"	"Simpson Desert"	176500
"http://rdf.freebase.com/ns/en.uruguay"	"Uruguay"	176215
"http://rdf.freebase.com/ns/en.baltic_countries"	"Baltic states"	175015
"http://rdf.freebase.com/ns/en.sulawesi"	"Sulawesi"	174600
"http://rdf.freebase.com/ns/en.al_madinah"	"Al Madinah Province"	173000
"http://rdf.freebase.com/ns/en.republic_of_karelia"	"Republic of Karelia"	172400
"http://rdf.freebase.com/ns/en.tuva"	"Tuva"	170500
"http://rdf.freebase.com/ns/en.florida"	"Florida"	170304
"http://rdf.freebase.com/ns/en.pichincha_province"	"Pichincha"	170304
"http://rdf.freebase.com/ns/en.wisconsin"	"Wisconsin"	169790
"http://rdf.freebase.com/ns/en.altai_krai"	"Altai Krai"	169100
"http://rdf.freebase.com/ns/en.eastern_cape"	"Eastern Cape"	168966
"http://rdf.freebase.com/ns/en.primorsky_krai"	"Primorsky Krai"	165900
"http://rdf.freebase.com/ns/en.mangghystau_province"	"Mangystau Province"	165600
"http://rdf.freebase.com/ns/en.omnogovi_province"	"Ömnögovi Province"	165377
"http://rdf.freebase.com/ns/en.cordoba_province"	"Córdoba Province, Argentina"	165321
"http://rdf.freebase.com/ns/en.acre_brazil"	"Acre"	164122.28
"http://rdf.freebase.com/ns/en.western_province_saudi_arabia"	"Makkah Province"	164000
"http://rdf.freebase.com/ns/en.suriname"	"Suriname"	163821
"http://rdf.freebase.com/ns/en.tunisia"	"Tunisia"	163610
"http://rdf.freebase.com/ns/en.karas_region"	"Karas Region"	161514
"http://rdf.freebase.com/ns/en.altamira_brazil"	"Altamira"	161445.9
"http://rdf.freebase.com/ns/en.faritanin_i_toliara"	"Toliara Province"	161405
"http://rdf.freebase.com/ns/en.adriatic_sea"	"Adriatic Sea"	160000
"http://rdf.freebase.com/ns/en.karakalpakstan"	"Karakalpakstan"	160000
"http://rdf.freebase.com/ns/en.western_ghats"	"Western Ghats"	160000
"http://rdf.freebase.com/ns/en.cabeca_do_cachorro"	"Cabeça do Cachorro"	160000
"http://rdf.freebase.com/ns/en.appalachian-blue_ridge_forests"	"Appalachian-Blue Ridge forests"	159300
"http://rdf.freebase.com/ns/en.gibson_desert"	"Gibson Desert"	156000
"http://rdf.freebase.com/ns/en.orissa"	"Odisha"	155820
"http://rdf.freebase.com/ns/en.shan_state"	"Shan State"	155801
"http://rdf.freebase.com/ns/en.salta_province"	"Salta Province"	155488
"http://rdf.freebase.com/ns/en.hindu_kush"	"Hindu Kush"	154488
"http://rdf.freebase.com/ns/en.georgia"	"Georgia"	153909
"http://rdf.freebase.com/ns/en.central_kalimantan"	"Central Kalimantan"	153564.5
"http://rdf.freebase.com/ns/en.coahuila"	"Coahuila"	151595
"http://rdf.freebase.com/ns/en.cascade_range"	"Cascade Range"	151472
"http://rdf.freebase.com/ns/en.south_island"	"South Island"	151215
"http://rdf.freebase.com/ns/en.garze_tibetan_autonomous_prefecture"	"Garzê Tibetan Autonomous Prefecture"	151078
"http://rdf.freebase.com/ns/en.eastern_anatolia_region_turkey"	"Eastern Anatolia Region"	150210
"http://rdf.freebase.com/ns/en.mahajanga_province"	"Mahajanga Province"	150023
"http://rdf.freebase.com/ns/en.illinois"	"Illinois"	149998
"http://rdf.freebase.com/ns/en.peten_veracruz_moist_forests"	"Petén-Veracruz moist forests"	149100
"http://rdf.freebase.com/ns/en.praia_grande"	"Praia Grande"	149079
"http://rdf.freebase.com/ns/en.mendoza_province"	"Mendoza Province"	148827
"http://rdf.freebase.com/ns/en.ceara"	"Ceará"	148825.602
"http://rdf.freebase.com/ns/en.bangladesh"	"Bangladesh"	147570
"http://rdf.freebase.com/ns/en.west_kalimantan"	"West Kalimantan"	147307
"http://rdf.freebase.com/ns/en.nepal"	"Nepal"	147181
"http://rdf.freebase.com/ns/en.iowa"	"Iowa"	145743
"http://rdf.freebase.com/ns/en.murmansk_oblast"	"Murmansk Oblast"	144900
"http://rdf.freebase.com/ns/en.bashkortostan"	"Bashkortostan"	143600
"http://rdf.freebase.com/ns/en.la_pampa_province"	"La Pampa Province"	143440
"http://rdf.freebase.com/ns/en.tajikistan"	"Tajikistan"	143100
"http://rdf.freebase.com/ns/en.shire_of_halls_creek"	"Shire of Halls Creek"	143030
"http://rdf.freebase.com/ns/en.govi-altay_province"	"Govi-Altai Province"	141400
"http://rdf.freebase.com/ns/en.new_york_state"	"New York"	141300
"http://rdf.freebase.com/ns/en.sindh"	"Sindh"	140914
"http://rdf.freebase.com/ns/en.hami_prefecture"	"Kumul Prefecture"	140749
"http://rdf.freebase.com/ns/en.belem_cultural_center"	"Belém Cultural Center"	140000
"http://rdf.freebase.com/ns/en.omsk_oblast"	"Omsk Oblast"	139700
"http://rdf.freebase.com/ns/en.north_carolina"	"North Carolina"	139390
"http://rdf.freebase.com/ns/en.al_jawf_province"	"Al Jawf Province"	139000
"http://rdf.freebase.com/ns/en.xiangshan_county_zhejiang"	"Xiangshan County, Zhejiang"	138218
"http://rdf.freebase.com/ns/en.al_anbar_governorate"	"Al Anbar Governorate"	137808
"http://rdf.freebase.com/ns/en.arkansas"	"Arkansas"	137733
"http://rdf.freebase.com/ns/en.somaliland"	"Somaliland"	137600
"http://rdf.freebase.com/ns/en.fraser_plateau_and_basin_complex"	"Fraser Plateau and Basin complex"	137100
"http://rdf.freebase.com/ns/en.santiago_del_estero_province"	"Santiago del Estero Province"	136351
"http://rdf.freebase.com/ns/en.columbia_mountains"	"Columbia Mountains"	135952
"http://rdf.freebase.com/ns/en.alabama"	"Alabama"	135765
"http://rdf.freebase.com/ns/en.louisiana"	"Louisiana"	135382
"http://rdf.freebase.com/ns/en.chhattisgarh"	"Chhattisgarh"	135194
"http://rdf.freebase.com/ns/en.thai_hoa"	"Thái Hòa District"	135188
"http://rdf.freebase.com/ns/en.la_paz_department_bolivia"	"La Paz"	133985
"http://rdf.freebase.com/ns/en.insular_mountains"	"Insular Mountains"	133879
"http://rdf.freebase.com/ns/en.santa_fe_province"	"Santa Fe Province"	133007
"http://rdf.freebase.com/ns/en.maritimes"	"The Maritimes"	132416
"http://rdf.freebase.com/ns/en.greece"	"Greece"	131990
"http://rdf.freebase.com/ns/en.aksu_prefecture"	"Aksu Prefecture"	131161
"http://rdf.freebase.com/ns/en.england"	"England"	130395
"http://rdf.freebase.com/ns/en.tamil_nadu"	"Tamil Nadu"	130058
"http://rdf.freebase.com/ns/en.free_state"	"Free State"	129825
"http://rdf.freebase.com/ns/en.nicaragua"	"Nicaragua"	129494
"http://rdf.freebase.com/ns/en.western_cape"	"Western Cape"	129462
"http://rdf.freebase.com/ns/en.java"	"Java"	128297
"http://rdf.freebase.com/ns/en.al_hudud_ash_shamaliyah"	"Northern Borders Province"	127000
"http://rdf.freebase.com/ns/en.north_eastern_province"	"North Eastern Province, Kenya"	126902
"http://rdf.freebase.com/ns/en.limpopo"	"Limpopo"	125754
"http://rdf.freebase.com/ns/en.mississippi"	"Mississippi"	125443
"http://rdf.freebase.com/ns/en.shire_of_menzies"	"Shire of Menzies"	124635
"http://rdf.freebase.com/ns/en.golmud"	"Golmud"	124500
"http://rdf.freebase.com/ns/en.sarawak"	"Sarawak"	124450
"http://rdf.freebase.com/ns/en.dornod_province"	"Dornod Province"	123597
"http://rdf.freebase.com/ns/en.durango"	"Durango"	123317
"http://rdf.freebase.com/ns/en.ouachita_mountains"	"Ouachita Mountains"	123085
"http://rdf.freebase.com/ns/en.fars_province"	"Fars Province"	122608
"http://rdf.freebase.com/ns/en.eastern_himalayan_alpine_shrub_and_meadows"	"Eastern Himalayan alpine shrub and meadows"	121200
"http://rdf.freebase.com/ns/en.north_korea"	"North Korea"	120540
"http://rdf.freebase.com/ns/en.british_columbia_mainland_coastal_forests"	"British Columbia Mainland Coastal Forests"	120500
"http://rdf.freebase.com/ns/en.maynas_province"	"Maynas Province, Peru"	119859.4
"http://rdf.freebase.com/ns/en.pennsylvania"	"Pennsylvania"	119283
"http://rdf.freebase.com/ns/en.najran_province"	"Najran Province"	119000
"http://rdf.freebase.com/ns/en.raionul_causeni"	"Căușeni District"	118500
"http://rdf.freebase.com/ns/en.malawi"	"Malawi"	118484
"http://rdf.freebase.com/ns/en.potosi_department"	"Potosí"	118218
"http://rdf.freebase.com/ns/en.altay_prefecture"	"Altay Prefecture"	117800
"http://rdf.freebase.com/ns/en.eritrea"	"Eritrea"	117600
"http://rdf.freebase.com/ns/en.al_jufrah"	"Jufra District"	117410
"http://rdf.freebase.com/ns/en.gulf_of_bothnia"	"Gulf of Bothnia"	117000
"http://rdf.freebase.com/ns/en.pyrenees"	"Pyrenees"	116399
"http://rdf.freebase.com/ns/en.black_sea_region"	"Black Sea Region"	116169
"http://rdf.freebase.com/ns/en.ohio"	"Ohio"	116096
"http://rdf.freebase.com/ns/en.bayanhongor_province"	"Bayankhongor Province"	115977.5
"http://rdf.freebase.com/ns/en.telangana"	"Telangana"	114840
"http://rdf.freebase.com/ns/en.volgograd_oblast"	"Volgograd Oblast"	113900
"http://rdf.freebase.com/ns/en.north_island"	"North Island"	113729
"http://rdf.freebase.com/ns/en.nord-norge"	"Northern Norway"	112951
"http://rdf.freebase.com/ns/en.benin"	"Benin"	112622
"http://rdf.freebase.com/ns/en.saint_elias_mountains"	"Saint Elias Mountains"	112509
"http://rdf.freebase.com/ns/en.honduras"	"Honduras"	112492
"http://rdf.freebase.com/ns/en.southern_nations_nationalities_and_peoples_region"	"Southern Nations, Nationalities, and Peoples' Region"	112343.19
"http://rdf.freebase.com/ns/en.pur_river"	"Pur River"	112000
"http://rdf.freebase.com/ns/en.little_sandy_desert"	"Little Sandy Desert"	111500
"http://rdf.freebase.com/ns/en.liberia"	"Liberia"	111369
"http://rdf.freebase.com/ns/en.bulgaria"	"Bulgaria"	110994
"http://rdf.freebase.com/ns/en.cuba"	"Cuba"	110861
"http://rdf.freebase.com/ns/en.navoiy_province"	"Navoiy Province"	110800
"http://rdf.freebase.com/ns/en.virginia"	"Virginia"	110785.67
"http://rdf.freebase.com/ns/en.goodradigbee_river"	"Goodradigbee River"	110100
"http://rdf.freebase.com/ns/en.luzon"	"Luzon"	109965
"http://rdf.freebase.com/ns/en.dornogovi_province"	"Dornogovi Province"	109500
"http://rdf.freebase.com/ns/en.tennesee"	"Tennessee"	109247
"http://rdf.freebase.com/ns/en.east_province"	"East Region"	109011
"http://rdf.freebase.com/ns/en.guatemala"	"Guatemala"	108890
"http://rdf.freebase.com/ns/en.boa_vista_do_burica"	"Boa Vista do Buricá"	108732
"http://rdf.freebase.com/ns/en.pacific_ranges"	"Pacific Ranges"	108237
"http://rdf.freebase.com/ns/en.tabuk_province"	"Tabuk Province"	108000
"http://rdf.freebase.com/ns/en.esfahan_province"	"Isfahan Province"	107029
"http://rdf.freebase.com/ns/en.isfahan"	"Isfahan"	106179
"http://rdf.freebase.com/ns/en.northwest_arctic_borough"	"Northwest Arctic Borough"	105573.095354
"http://rdf.freebase.com/ns/en.atacama"	"Atacama Desert"	105000
"http://rdf.freebase.com/ns/en.nuuk"	"Nuuk"	105000
"http://rdf.freebase.com/ns/en.north_west"	"North West"	104882
"http://rdf.freebase.com/ns/en.kentucky"	"Kentucky"	104659
"http://rdf.freebase.com/ns/m.0hn96b7"	"Sankuru District"	104331
"http://rdf.freebase.com/ns/en.shire_of_derby_west_kimberley"	"Shire of Derby-West Kimberley"	104080
"http://rdf.freebase.com/ns/en.albertine_rift_montane_forests"	"Albertine Rift montane forests"	103900
"http://rdf.freebase.com/ns/en.hail_province"	"Ha'il Province"	103887
"http://rdf.freebase.com/ns/en.thunder_bay_district_ontario"	"Thunder Bay District"	103706.27
"http://rdf.freebase.com/ns/m.0cnlhyc"	"Popil’nians’kyi Raion"	103700
"http://rdf.freebase.com/ns/en.transylvania"	"Transylvania"	103600
"http://rdf.freebase.com/ns/en.irish_sea"	"Irish Sea"	103599.524
"http://rdf.freebase.com/ns/en.fianarantsoa_province"	"Fianarantsoa Province"	103272
"http://rdf.freebase.com/ns/en.iceland"	"Iceland"	103001
"http://rdf.freebase.com/ns/en.catamarca_province"	"Catamarca Province"	102602
"http://rdf.freebase.com/ns/en.sierra_nevada"	"Sierra Nevada"	102594
"http://rdf.freebase.com/ns/en.shire_of_ashburton"	"Shire of Ashburton"	101240
"http://rdf.freebase.com/ns/en.rostov_oblast"	"Rostov Oblast"	100800
"http://rdf.freebase.com/ns/en.shire_of_meekatharra"	"Shire of Meekatharra"	100789
"http://rdf.freebase.com/ns/en.hovsgol_province"	"Khövsgöl Province"	100600
"http://rdf.freebase.com/ns/en.south_korea"	"South Korea"	100210
"http://rdf.freebase.com/ns/en.rhone_river"	"Rhone"	100200
"http://rdf.freebase.com/ns/en.bird_conservation_region_26"	"Bird Conservation Region 26"	99962.28
"http://rdf.freebase.com/ns/en.chaco_province"	"Chaco Province"	99633
"http://rdf.freebase.com/ns/m.061l53"	"Western Province"	99300
"http://rdf.freebase.com/ns/en.dhofar"	"Dhofar Governorate"	99300
"http://rdf.freebase.com/ns/en.lapland_province"	"Lapland"	98984
"http://rdf.freebase.com/ns/en.norrbotten_county"	"Norrbotten County"	98911
"http://rdf.freebase.com/ns/en.saguenay-lac-saint-jean"	"Saguenay–Lac-Saint-Jean"	98708.62
"http://rdf.freebase.com/ns/en.pernambuco"	"Pernambuco"	98311.61599999999
"http://rdf.freebase.com/ns/en.mindanao"	"Mindanao"	97530
"http://rdf.freebase.com/ns/en.semnan_province"	"Semnan Province"	97491
"http://rdf.freebase.com/ns/en.vidarbha"	"Vidarbha"	97321
"http://rdf.freebase.com/ns/en.wadi_al_shatii"	"Wadi al Shatii District"	97160
"http://rdf.freebase.com/ns/en.arnhem_land"	"Arnhem Land"	97000
"http://rdf.freebase.com/ns/en.llano_estacado"	"Llano Estacado"	97000
"http://rdf.freebase.com/ns/en.santa_catarina"	"Santa Catarina"	95346.181
"http://rdf.freebase.com/ns/en.diamantina_shire_council"	"Shire of Diamantina"	94823.2
"http://rdf.freebase.com/ns/en.kwazulu-natal"	"KwaZulu-Natal"	94361
"http://rdf.freebase.com/ns/en.indiana"	"Indiana"	94321
"http://rdf.freebase.com/ns/en.castile_and_leon"	"Castile and León"	94222
"http://rdf.freebase.com/ns/en.bihar"	"Bihar"	94163
"http://rdf.freebase.com/ns/en.neuquen_province"	"Neuquén Province"	94078
"http://rdf.freebase.com/ns/en.oaxaca"	"Oaxaca"	93757
"http://rdf.freebase.com/ns/en.sagaing_division"	"Sagaing Region"	93527
"http://rdf.freebase.com/ns/en.hungary"	"Hungary"	93030
"http://rdf.freebase.com/ns/en.goundam_cercle"	"Goundam Cercle"	92688
"http://rdf.freebase.com/ns/en.altai_republic"	"Altai Republic"	92600
"http://rdf.freebase.com/ns/en.portugal"	"Portugal"	92345
"http://rdf.freebase.com/ns/en.maine"	"Maine"	91646
"http://rdf.freebase.com/ns/en.chifeng"	"Chifeng"	90275
"http://rdf.freebase.com/ns/en.aegean_region"	"Aegean Region"	90251
"http://rdf.freebase.com/ns/en.white_sea"	"White Sea"	90000
"http://rdf.freebase.com/ns/en.northeastern_coastal_forests"	"Northeastern coastal forests"	90000
"http://rdf.freebase.com/ns/en.la_rioja_province"	"La Rioja Province, Argentina"	89680
"http://rdf.freebase.com/ns/en.san_juan_province"	"San Juan Province, Argentina"	89651
"http://rdf.freebase.com/ns/en.blue_ridge_mountains"	"Blue Ridge Mountains"	89517
"http://rdf.freebase.com/ns/en.mediterranean_region_turkey"	"Mediterranean Region, Turkey"	89493
"http://rdf.freebase.com/ns/en.jordan"	"Jordan"	89342
"http://rdf.freebase.com/ns/en.kachin_state"	"Kachin State"	89041
"http://rdf.freebase.com/ns/en.west_bengal"	"West Bengal"	88752
"http://rdf.freebase.com/ns/en.serbia"	"Serbia"	88361
"http://rdf.freebase.com/ns/en.zistersdorf"	"Zistersdorf"	88361
"http://rdf.freebase.com/ns/en.corrientes_province"	"Corrientes Province"	88199
"http://rdf.freebase.com/ns/en.andalusia"	"Andalusia"	87268
"http://rdf.freebase.com/ns/en.boundary_ranges"	"Boundary Ranges"	87101
"http://rdf.freebase.com/ns/en.sakhalin_oblast"	"Sakhalin Oblast"	87100
"http://rdf.freebase.com/ns/en.ordos_city"	"Ordos City"	87000
"http://rdf.freebase.com/ns/en.jubaland"	"Jubaland"	87000
"http://rdf.freebase.com/ns/en.ladakh"	"Ladakh"	86904
"http://rdf.freebase.com/ns/en.azerbaijan"	"Azerbaijan"	86600
"http://rdf.freebase.com/ns/en.al_jizah_governorate"	"Giza Governorate"	85153
"http://rdf.freebase.com/ns/en.northern_rockies_regional_district_british_columbia"	"Northern Rockies Regional Municipality"	85111.07000000001
"http://rdf.freebase.com/ns/en.kannauj"	"Kannauj"	85000
"http://rdf.freebase.com/ns/en.leningrad_oblast"	"Leningrad Oblast"	84500
"http://rdf.freebase.com/ns/en.ireland"	"Ireland"	84421
"http://rdf.freebase.com/ns/en.tver_oblast"	"Tver Oblast"	84100
"http://rdf.freebase.com/ns/en.air_mountains"	"Aïr Mountains"	84000
"http://rdf.freebase.com/ns/en.al_butnan"	"Butnan District"	83860
"http://rdf.freebase.com/ns/en.austria"	"Austria"	83855
"http://rdf.freebase.com/ns/en.arunachal_pradesh"	"Arunachal Pradesh"	83743
"http://rdf.freebase.com/ns/en.emirates_of_the_united_arab_emirates"	"United Arab Emirates"	83600
"http://rdf.freebase.com/ns/en.french_guiana"	"French Guiana"	83534
"http://rdf.freebase.com/ns/en.hokkaido"	"Hokkaido"	83453.57000000001
"http://rdf.freebase.com/ns/en.ngawa_tibetan_and_qiang_autonomous_prefecture"	"Ngawa Tibetan and Qiang Autonomous Prefecture"	83201
"http://rdf.freebase.com/ns/en.eastern_himalayan_broadleaf_forests"	"Eastern Himalayan broadleaf forests"	83100
"http://rdf.freebase.com/ns/en.south_carolina"	"South Carolina"	82931
"http://rdf.freebase.com/ns/en.east_equatoria"	"Eastern Equatoria"	82542
"http://rdf.freebase.com/ns/en.zavhan_province"	"Zavkhan Province"	82500
"http://rdf.freebase.com/ns/en.alto_paraguay_department"	"Alto Paraguay Department"	82349
"http://rdf.freebase.com/ns/en.chongqing"	"Chongqing"	82300
"http://rdf.freebase.com/ns/en.tianjin"	"Tianjin"	82300
"http://rdf.freebase.com/ns/en.suhbaatar_province"	"Sükhbaatar Province"	82300
"http://rdf.freebase.com/ns/en.lake_superior"	"Lake Superior"	82100
"http://rdf.freebase.com/ns/en.malwa"	"Malwa"	81767
"http://rdf.freebase.com/ns/en.naujan_lake"	"Naujan Lake"	81250
"http://rdf.freebase.com/ns/en.namib_desert"	"Namib Desert"	81000
"http://rdf.freebase.com/ns/en.asir"	"'Asir Province"	81000
"http://rdf.freebase.com/ns/en.cariboo_regional_district_british_columbia"	"Cariboo Regional District"	80629.34
"http://rdf.freebase.com/ns/en.mackenzie_no_23_alberta"	"Mackenzie No. 23"	80484.42
"http://rdf.freebase.com/ns/en.hentiy_province"	"Khentii Province"	80311
"http://rdf.freebase.com/ns/en.strzelecki_desert"	"Strzelecki Desert"	80250
"http://rdf.freebase.com/ns/en.tamaulipas"	"Tamaulipas"	80249
"http://rdf.freebase.com/ns/m.0gwgj66"	"KRUSS Real Estate"	80100
"http://rdf.freebase.com/ns/en.lake_and_peninsula_borough"	"Lake and Peninsula Borough"	80048.76252619999
"http://rdf.freebase.com/ns/en.bug_euroregion"	"Bug Euroregion"	80000
"http://rdf.freebase.com/ns/en.jharkhand"	"Jharkhand"	79714
"http://rdf.freebase.com/ns/en.maniitsoq"	"Maniitsoq"	79500
"http://rdf.freebase.com/ns/en.castile-la_mancha"	"Castile-La Mancha"	79463
"http://rdf.freebase.com/ns/en.czech_republic"	"Czech Republic"	78866
"http://rdf.freebase.com/ns/en.entre_rios_province"	"Entre Ríos Province"	78781
"http://rdf.freebase.com/ns/en.jalisco"	"Jalisco"	78588
"http://rdf.freebase.com/ns/en.assam"	"Assam"	78550
"http://rdf.freebase.com/ns/en.scotland"	"Scotland"	78387
"http://rdf.freebase.com/ns/en.arctic_national_wildlife_refuge"	"Arctic National Wildlife Refuge"	78050.664
"http://rdf.freebase.com/ns/en.sakhalin"	"Sakhalin"	78000
"http://rdf.freebase.com/ns/m.05t0yz2"	"Bohai Sea"	78000
"http://rdf.freebase.com/ns/en.high_atlas"	"High Atlas"	77938
"http://rdf.freebase.com/ns/en.surt"	"Sirte District"	77660
"http://rdf.freebase.com/ns/en.tchin_tabaraden_department"	"Tchintabaraden Department"	77448
"http://rdf.freebase.com/ns/en.keita_department"	"Keita Department"	77445
"http://rdf.freebase.com/ns/en.abalak_department"	"Abalak Department"	77445
"http://rdf.freebase.com/ns/en.karakoram"	"Karakoram"	77154
"http://rdf.freebase.com/ns/en.southeastern_anatolia_region_turkey"	"Southeastern Anatolia Region"	76938
"http://rdf.freebase.com/ns/en.san_luis_province"	"San Luis Province"	76748
"http://rdf.freebase.com/ns/en.trans-pecos"	"Trans-Pecos"	76587
"http://rdf.freebase.com/ns/en.mpumalanga"	"Mpumalanga"	76495
"http://rdf.freebase.com/ns/en.niger_state"	"Niger State"	76363
"http://rdf.freebase.com/ns/en.himalayan_subtropical_pine_forests"	"Himalayan subtropical pine forests"	76200
"http://rdf.freebase.com/ns/en.hovd_province"	"Khovd Province"	76100
"http://rdf.freebase.com/ns/en.kalmykia"	"Kalmykia"	76100
"http://rdf.freebase.com/ns/en.krasnodar_krai"	"Krasnodar Krai"	76000
"http://rdf.freebase.com/ns/en.panama"	"Panama"	75517
"http://rdf.freebase.com/ns/en.zacatecas"	"Zacatecas"	75284
"http://rdf.freebase.com/ns/en.english_channel"	"English Channel"	75000
"http://rdf.freebase.com/ns/en.horodenkivskyi_raion"	"Horodenka Raion"	74722
"http://rdf.freebase.com/ns/en.dundgovi_province"	"Dundgovi Province"	74690
